version_full,title,genre,artist,version,difficulty_short,difficulty,level,notes,bpm,bpm_min,bpm_max,measure,duration,kaiden_average,top_score
1st&substream,NaHaNaHa vs. Gattchoon Battle,DJ BATTLE,DJ Senda & Tiny-K,1,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,NaHaNaHa vs. Gattchoon Battle,DJ BATTLE,DJ Senda & Tiny-K,1,SPN,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,NaHaNaHa vs. Gattchoon Battle,DJ BATTLE,DJ Senda & Tiny-K,1,SPH,3,3,190,163,124,163,60,88,-1,-1
1st&substream,NaHaNaHa vs. Gattchoon Battle,DJ BATTLE,DJ Senda & Tiny-K,1,SPA,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,NaHaNaHa vs. Gattchoon Battle,DJ BATTLE,DJ Senda & Tiny-K,1,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,NaHaNaHa vs. Gattchoon Battle,DJ BATTLE,DJ Senda & Tiny-K,1,DPN,6,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,NaHaNaHa vs. Gattchoon Battle,DJ BATTLE,DJ Senda & Tiny-K,1,DPH,7,4,223,163,124,163,60,88,-1,-1
1st&substream,NaHaNaHa vs. Gattchoon Battle,DJ BATTLE,DJ Senda & Tiny-K,1,DPA,8,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,NaHaNaHa vs. Gattchoon Battle,DJ BATTLE,DJ Senda & Tiny-K,1,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,OVERDOSER,TECHNO,MIRAK,1,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,OVERDOSER,TECHNO,MIRAK,1,SPN,2,2,156,132,132,132,36,65,-1,-1
1st&substream,OVERDOSER,TECHNO,MIRAK,1,SPH,3,3,164,132,132,132,36,65,-1,-1
1st&substream,OVERDOSER,TECHNO,MIRAK,1,SPA,4,3,164,132,132,132,36,65,-1,-1
1st&substream,OVERDOSER,TECHNO,MIRAK,1,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,OVERDOSER,TECHNO,MIRAK,1,DPN,6,2,204,134,134,134,36,64,-1,-1
1st&substream,OVERDOSER,TECHNO,MIRAK,1,DPH,7,3,224,134,134,134,36,64,-1,-1
1st&substream,OVERDOSER,TECHNO,MIRAK,1,DPA,8,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,OVERDOSER,TECHNO,MIRAK,1,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,PARANOIA MAX～DIRTY MIX～,JUNGLE,190,1,SPB,1,2,138,190,190,190,74,93,-1,-1
1st&substream,PARANOIA MAX～DIRTY MIX～,JUNGLE,190,1,SPN,2,5,280,190,190,190,74,93,524,560
1st&substream,PARANOIA MAX～DIRTY MIX～,JUNGLE,190,1,SPH,3,6,376,190,190,190,74,93,732,752
1st&substream,PARANOIA MAX～DIRTY MIX～,JUNGLE,190,1,SPA,4,8,562,190,190,190,74,93,1043,1124
1st&substream,PARANOIA MAX～DIRTY MIX～,JUNGLE,190,1,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,PARANOIA MAX～DIRTY MIX～,JUNGLE,190,1,DPN,6,3,280,190,190,190,74,93,-1,-1
1st&substream,PARANOIA MAX～DIRTY MIX～,JUNGLE,190,1,DPH,7,6,406,190,190,190,74,93,-1,-1
1st&substream,PARANOIA MAX～DIRTY MIX～,JUNGLE,190,1,DPA,8,9,581,190,190,190,74,93,-1,-1
1st&substream,PARANOIA MAX～DIRTY MIX～,JUNGLE,190,1,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,patsenner,AMBIENT TECHNO,dj nagureo,1,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,patsenner,AMBIENT TECHNO,dj nagureo,1,SPN,2,4,352,108,108,108,40,89,-1,-1
1st&substream,patsenner,AMBIENT TECHNO,dj nagureo,1,SPH,3,5,393,108,108,108,40,89,-1,-1
1st&substream,patsenner,AMBIENT TECHNO,dj nagureo,1,SPA,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,patsenner,AMBIENT TECHNO,dj nagureo,1,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,patsenner,AMBIENT TECHNO,dj nagureo,1,DPN,6,4,398,108,108,108,40,89,-1,-1
1st&substream,patsenner,AMBIENT TECHNO,dj nagureo,1,DPH,7,6,407,108,108,108,40,89,-1,-1
1st&substream,patsenner,AMBIENT TECHNO,dj nagureo,1,DPA,8,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,patsenner,AMBIENT TECHNO,dj nagureo,1,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,Prince on a star,ALTERNATIVE ROCK,SPIRITUAL RIDE,1,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,Prince on a star,ALTERNATIVE ROCK,SPIRITUAL RIDE,1,SPN,2,4,332,145,145,145,53,88,-1,-1
1st&substream,Prince on a star,ALTERNATIVE ROCK,SPIRITUAL RIDE,1,SPH,3,5,428,145,145,145,53,88,-1,-1
1st&substream,Prince on a star,ALTERNATIVE ROCK,SPIRITUAL RIDE,1,SPA,4,6,499,145,145,145,53,88,-1,-1
1st&substream,Prince on a star,ALTERNATIVE ROCK,SPIRITUAL RIDE,1,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,Prince on a star,ALTERNATIVE ROCK,SPIRITUAL RIDE,1,DPN,6,5,592,145,145,145,53,88,-1,-1
1st&substream,Prince on a star,ALTERNATIVE ROCK,SPIRITUAL RIDE,1,DPH,7,8,715,145,145,145,53,88,-1,-1
1st&substream,Prince on a star,ALTERNATIVE ROCK,SPIRITUAL RIDE,1,DPA,8,10,823,145,145,145,53,88,-1,-1
1st&substream,Prince on a star,ALTERNATIVE ROCK,SPIRITUAL RIDE,1,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,Queen's Jamaica (astria mix),REGGAE,Crunky Boy featuring Muhammad,1,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,Queen's Jamaica (astria mix),REGGAE,Crunky Boy featuring Muhammad,1,SPN,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,Queen's Jamaica (astria mix),REGGAE,Crunky Boy featuring Muhammad,1,SPH,3,4,220,94,94,94,31,79,-1,-1
1st&substream,Queen's Jamaica (astria mix),REGGAE,Crunky Boy featuring Muhammad,1,SPA,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,Queen's Jamaica (astria mix),REGGAE,Crunky Boy featuring Muhammad,1,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,Queen's Jamaica (astria mix),REGGAE,Crunky Boy featuring Muhammad,1,DPN,6,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,Queen's Jamaica (astria mix),REGGAE,Crunky Boy featuring Muhammad,1,DPH,7,6,232,94,94,94,31,79,-1,-1
1st&substream,Queen's Jamaica (astria mix),REGGAE,Crunky Boy featuring Muhammad,1,DPA,8,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,Queen's Jamaica (astria mix),REGGAE,Crunky Boy featuring Muhammad,1,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,R3,RAVE,tiger YAMATO,1,SPB,1,2,247,157,157,157,53,81,-1,-1
1st&substream,R3,RAVE,tiger YAMATO,1,SPN,2,4,330,157,157,157,53,81,603,660
1st&substream,R3,RAVE,tiger YAMATO,1,SPH,3,5,368,157,157,157,53,81,680,736
1st&substream,R3,RAVE,tiger YAMATO,1,SPA,4,6,454,157,157,157,53,81,837,908
1st&substream,R3,RAVE,tiger YAMATO,1,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,R3,RAVE,tiger YAMATO,1,DPN,6,4,384,157,157,157,53,81,-1,-1
1st&substream,R3,RAVE,tiger YAMATO,1,DPH,7,6,392,157,157,157,53,81,-1,-1
1st&substream,R3,RAVE,tiger YAMATO,1,DPA,8,8,475,157,157,157,53,81,-1,-1
1st&substream,R3,RAVE,tiger YAMATO,1,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,RUGGED ASH,FUTURE JAZZ,SYMPHONIC DEFOGGERS,1,SPB,1,1,76,168,168,168,51,73,-1,-1
1st&substream,RUGGED ASH,FUTURE JAZZ,SYMPHONIC DEFOGGERS,1,SPN,2,3,185,168,168,168,51,73,354,370
1st&substream,RUGGED ASH,FUTURE JAZZ,SYMPHONIC DEFOGGERS,1,SPH,3,3,201,168,168,168,51,73,383,402
1st&substream,RUGGED ASH,FUTURE JAZZ,SYMPHONIC DEFOGGERS,1,SPA,4,9,556,168,168,168,51,73,1033,1107
1st&substream,RUGGED ASH,FUTURE JAZZ,SYMPHONIC DEFOGGERS,1,SPL,5,11,1058,168,168,168,51,73,1810,2081
1st&substream,RUGGED ASH,FUTURE JAZZ,SYMPHONIC DEFOGGERS,1,DPN,6,3,186,168,168,168,51,73,-1,-1
1st&substream,RUGGED ASH,FUTURE JAZZ,SYMPHONIC DEFOGGERS,1,DPH,7,4,201,168,168,168,51,73,-1,-1
1st&substream,RUGGED ASH,FUTURE JAZZ,SYMPHONIC DEFOGGERS,1,DPA,8,9,624,168,168,168,51,73,-1,-1
1st&substream,RUGGED ASH,FUTURE JAZZ,SYMPHONIC DEFOGGERS,1,DPL,9,12,1203,168,168,168,51,73,-1,-1
1st&substream,Salamander Beat Crush mix,KONAMIX,NITE SYSTEM,1,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,Salamander Beat Crush mix,KONAMIX,NITE SYSTEM,1,SPN,2,2,157,134,134,134,44,79,-1,-1
1st&substream,Salamander Beat Crush mix,KONAMIX,NITE SYSTEM,1,SPH,3,3,171,134,134,134,44,79,-1,-1
1st&substream,Salamander Beat Crush mix,KONAMIX,NITE SYSTEM,1,SPA,4,3,171,134,134,134,44,79,-1,-1
1st&substream,Salamander Beat Crush mix,KONAMIX,NITE SYSTEM,1,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,Salamander Beat Crush mix,KONAMIX,NITE SYSTEM,1,DPN,6,2,173,134,134,134,44,79,-1,-1
1st&substream,Salamander Beat Crush mix,KONAMIX,NITE SYSTEM,1,DPH,7,4,177,134,134,134,44,79,-1,-1
1st&substream,Salamander Beat Crush mix,KONAMIX,NITE SYSTEM,1,DPA,8,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,Salamander Beat Crush mix,KONAMIX,NITE SYSTEM,1,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,ska a go go,SKA,THE BALD HEADS,1,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,ska a go go,SKA,THE BALD HEADS,1,SPN,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,ska a go go,SKA,THE BALD HEADS,1,SPH,3,8,359,160,144,160,51,77,-1,-1
1st&substream,ska a go go,SKA,THE BALD HEADS,1,SPA,4,9,456,160,144,160,55,83,-1,-1
1st&substream,ska a go go,SKA,THE BALD HEADS,1,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,ska a go go,SKA,THE BALD HEADS,1,DPN,6,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,ska a go go,SKA,THE BALD HEADS,1,DPH,7,9,514,160,144,160,51,77,-1,-1
1st&substream,ska a go go,SKA,THE BALD HEADS,1,DPA,8,10,575,160,144,160,55,83,-1,-1
1st&substream,ska a go go,SKA,THE BALD HEADS,1,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,Special energy,TRANCE TECHNO,DJ FX,1,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,Special energy,TRANCE TECHNO,DJ FX,1,SPN,2,2,301,140,140,140,46,79,-1,-1
1st&substream,Special energy,TRANCE TECHNO,DJ FX,1,SPH,3,3,303,140,140,140,46,79,-1,-1
1st&substream,Special energy,TRANCE TECHNO,DJ FX,1,SPA,4,5,409,140,140,140,46,79,-1,-1
1st&substream,Special energy,TRANCE TECHNO,DJ FX,1,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,Special energy,TRANCE TECHNO,DJ FX,1,DPN,6,4,569,140,140,140,46,79,-1,-1
1st&substream,Special energy,TRANCE TECHNO,DJ FX,1,DPH,7,9,570,140,140,140,46,79,-1,-1
1st&substream,Special energy,TRANCE TECHNO,DJ FX,1,DPA,8,7,409,140,140,140,46,79,-1,-1
1st&substream,Special energy,TRANCE TECHNO,DJ FX,1,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,THE EARTH LIGHT,TRANCE,L.E.D. LIGHT,1,SPB,1,3,236,145,145,145,55,91,-1,-1
1st&substream,THE EARTH LIGHT,TRANCE,L.E.D. LIGHT,1,SPN,2,4,398,145,145,145,55,91,743,796
1st&substream,THE EARTH LIGHT,TRANCE,L.E.D. LIGHT,1,SPH,3,7,530,145,145,145,55,91,964,1059
1st&substream,THE EARTH LIGHT,TRANCE,L.E.D. LIGHT,1,SPA,4,8,581,145,145,145,55,91,1042,1162
1st&substream,THE EARTH LIGHT,TRANCE,L.E.D. LIGHT,1,SPL,5,10,725,145,145,145,56,93,-1,-1
1st&substream,THE EARTH LIGHT,TRANCE,L.E.D. LIGHT,1,DPN,6,5,456,145,145,145,55,91,-1,-1
1st&substream,THE EARTH LIGHT,TRANCE,L.E.D. LIGHT,1,DPH,7,10,718,145,145,145,55,91,-1,-1
1st&substream,THE EARTH LIGHT,TRANCE,L.E.D. LIGHT,1,DPA,8,7,581,145,145,145,55,91,-1,-1
1st&substream,THE EARTH LIGHT,TRANCE,L.E.D. LIGHT,1,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,The Rhyme Brokers,JAPANESE HIPHOP,m-flo,1,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,The Rhyme Brokers,JAPANESE HIPHOP,m-flo,1,SPN,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,The Rhyme Brokers,JAPANESE HIPHOP,m-flo,1,SPH,3,5,308,91,91,91,35,92,-1,-1
1st&substream,The Rhyme Brokers,JAPANESE HIPHOP,m-flo,1,SPA,4,7,357,91,91,91,35,92,-1,-1
1st&substream,The Rhyme Brokers,JAPANESE HIPHOP,m-flo,1,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,The Rhyme Brokers,JAPANESE HIPHOP,m-flo,1,DPN,6,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,The Rhyme Brokers,JAPANESE HIPHOP,m-flo,1,DPH,7,8,329,91,91,91,35,92,-1,-1
1st&substream,The Rhyme Brokers,JAPANESE HIPHOP,m-flo,1,DPA,8,9,376,91,91,91,35,92,-1,-1
1st&substream,The Rhyme Brokers,JAPANESE HIPHOP,m-flo,1,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,"The Theme from ""Flo-jack""",HIPHOP,m-flo,1,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,"The Theme from ""Flo-jack""",HIPHOP,m-flo,1,SPN,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,"The Theme from ""Flo-jack""",HIPHOP,m-flo,1,SPH,3,1,139,93,93,93,41,106,-1,-1
1st&substream,"The Theme from ""Flo-jack""",HIPHOP,m-flo,1,SPA,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,"The Theme from ""Flo-jack""",HIPHOP,m-flo,1,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,"The Theme from ""Flo-jack""",HIPHOP,m-flo,1,DPN,6,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,"The Theme from ""Flo-jack""",HIPHOP,m-flo,1,DPH,7,3,217,93,93,93,41,106,-1,-1
1st&substream,"The Theme from ""Flo-jack""",HIPHOP,m-flo,1,DPA,8,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,"The Theme from ""Flo-jack""",HIPHOP,m-flo,1,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,YOU MAKE ME,JAZZ HOUSE,MONDAY MICHIRU,1,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,YOU MAKE ME,JAZZ HOUSE,MONDAY MICHIRU,1,SPN,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,YOU MAKE ME,JAZZ HOUSE,MONDAY MICHIRU,1,SPH,3,2,194,109,109,109,44,97,-1,-1
1st&substream,YOU MAKE ME,JAZZ HOUSE,MONDAY MICHIRU,1,SPA,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,YOU MAKE ME,JAZZ HOUSE,MONDAY MICHIRU,1,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,YOU MAKE ME,JAZZ HOUSE,MONDAY MICHIRU,1,DPN,6,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,YOU MAKE ME,JAZZ HOUSE,MONDAY MICHIRU,1,DPH,7,4,352,109,109,109,44,97,-1,-1
1st&substream,YOU MAKE ME,JAZZ HOUSE,MONDAY MICHIRU,1,DPA,8,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,YOU MAKE ME,JAZZ HOUSE,MONDAY MICHIRU,1,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,ちょっときいてな (ZANSHIN-NA MIX),DRUM'N BASS,Laugh & Peace,1,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,ちょっときいてな (ZANSHIN-NA MIX),DRUM'N BASS,Laugh & Peace,1,SPN,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,ちょっときいてな (ZANSHIN-NA MIX),DRUM'N BASS,Laugh & Peace,1,SPH,3,4,318,164,164,164,64,94,-1,-1
1st&substream,ちょっときいてな (ZANSHIN-NA MIX),DRUM'N BASS,Laugh & Peace,1,SPA,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,ちょっときいてな (ZANSHIN-NA MIX),DRUM'N BASS,Laugh & Peace,1,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,ちょっときいてな (ZANSHIN-NA MIX),DRUM'N BASS,Laugh & Peace,1,DPN,6,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,ちょっときいてな (ZANSHIN-NA MIX),DRUM'N BASS,Laugh & Peace,1,DPH,7,5,341,164,164,164,64,94,-1,-1
1st&substream,ちょっときいてな (ZANSHIN-NA MIX),DRUM'N BASS,Laugh & Peace,1,DPA,8,-1,-1,-1,-1,-1,-1,-1,-1,-1
1st&substream,ちょっときいてな (ZANSHIN-NA MIX),DRUM'N BASS,Laugh & Peace,1,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
2nd style,.59,CHILL OUT,dj TAKA,2,SPB,1,3,265,135,123,135,57,101,-1,-1
2nd style,.59,CHILL OUT,dj TAKA,2,SPN,2,4,360,135,123,135,57,101,648,719
2nd style,.59,CHILL OUT,dj TAKA,2,SPH,3,6,514,135,123,135,57,101,923,1027
2nd style,.59,CHILL OUT,dj TAKA,2,SPA,4,7,584,135,123,135,57,101,1081,1167
2nd style,.59,CHILL OUT,dj TAKA,2,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
2nd style,.59,CHILL OUT,dj TAKA,2,DPN,6,4,444,135,123,135,57,101,-1,-1
2nd style,.59,CHILL OUT,dj TAKA,2,DPH,7,6,514,135,123,135,57,101,-1,-1
2nd style,.59,CHILL OUT,dj TAKA,2,DPA,8,7,585,135,123,135,57,101,-1,-1
2nd style,.59,CHILL OUT,dj TAKA,2,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
2nd style,Brazilian Rhyme,HOUSE,Satoru Shionoya + Satoshi Tomiie,2,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2nd style,Brazilian Rhyme,HOUSE,Satoru Shionoya + Satoshi Tomiie,2,SPN,2,4,426,127,127,127,61,115,-1,-1
2nd style,Brazilian Rhyme,HOUSE,Satoru Shionoya + Satoshi Tomiie,2,SPH,3,5,525,127,127,127,61,115,-1,-1
2nd style,Brazilian Rhyme,HOUSE,Satoru Shionoya + Satoshi Tomiie,2,SPA,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
2nd style,Brazilian Rhyme,HOUSE,Satoru Shionoya + Satoshi Tomiie,2,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
2nd style,Brazilian Rhyme,HOUSE,Satoru Shionoya + Satoshi Tomiie,2,DPN,6,5,479,127,127,127,61,115,-1,-1
2nd style,Brazilian Rhyme,HOUSE,Satoru Shionoya + Satoshi Tomiie,2,DPH,7,9,693,127,127,127,61,115,-1,-1
2nd style,Brazilian Rhyme,HOUSE,Satoru Shionoya + Satoshi Tomiie,2,DPA,8,-1,-1,-1,-1,-1,-1,-1,-1,-1
2nd style,Brazilian Rhyme,HOUSE,Satoru Shionoya + Satoshi Tomiie,2,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
2nd style,Dancin' Into The Night,DISCO,good-cool,2,SPB,1,1,121,140,140,140,51,87,-1,-1
2nd style,Dancin' Into The Night,DISCO,good-cool,2,SPN,2,2,216,140,140,140,51,87,-1,432
2nd style,Dancin' Into The Night,DISCO,good-cool,2,SPH,3,3,235,140,140,140,51,87,-1,470
2nd style,Dancin' Into The Night,DISCO,good-cool,2,SPA,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
2nd style,Dancin' Into The Night,DISCO,good-cool,2,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
2nd style,Dancin' Into The Night,DISCO,good-cool,2,DPN,6,2,224,140,140,140,51,87,-1,-1
2nd style,Dancin' Into The Night,DISCO,good-cool,2,DPH,7,3,237,140,140,140,51,87,-1,-1
2nd style,Dancin' Into The Night,DISCO,good-cool,2,DPA,8,-1,-1,-1,-1,-1,-1,-1,-1,-1
2nd style,Dancin' Into The Night,DISCO,good-cool,2,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
2nd style,Digital MinD(A/T Libra mix),MINIMAL,TaQ,2,SPB,1,2,218,155,155,155,66,102,-1,-1
2nd style,Digital MinD(A/T Libra mix),MINIMAL,TaQ,2,SPN,2,4,374,155,155,155,66,102,692,748
2nd style,Digital MinD(A/T Libra mix),MINIMAL,TaQ,2,SPH,3,5,542,155,155,155,66,102,977,1080
2nd style,Digital MinD(A/T Libra mix),MINIMAL,TaQ,2,SPA,4,6,573,155,155,155,66,102,1057,1142
2nd style,Digital MinD(A/T Libra mix),MINIMAL,TaQ,2,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
2nd style,Digital MinD(A/T Libra mix),MINIMAL,TaQ,2,DPN,6,4,374,155,155,155,66,102,-1,-1
2nd style,Digital MinD(A/T Libra mix),MINIMAL,TaQ,2,DPH,7,8,597,155,155,155,66,102,-1,-1
2nd style,Digital MinD(A/T Libra mix),MINIMAL,TaQ,2,DPA,8,-1,-1,-1,-1,-1,-1,-1,-1,-1
2nd style,Digital MinD(A/T Libra mix),MINIMAL,TaQ,2,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
2nd style,dong-tepo no.1,TECHNO,dj nagureo,2,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2nd style,dong-tepo no.1,TECHNO,dj nagureo,2,SPN,2,5,366,135,135,135,46,82,-1,-1
2nd style,dong-tepo no.1,TECHNO,dj nagureo,2,SPH,3,8,623,135,135,135,46,82,-1,-1
2nd style,dong-tepo no.1,TECHNO,dj nagureo,2,SPA,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
2nd style,dong-tepo no.1,TECHNO,dj nagureo,2,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
2nd style,dong-tepo no.1,TECHNO,dj nagureo,2,DPN,6,4,362,135,135,135,46,82,-1,-1
2nd style,dong-tepo no.1,TECHNO,dj nagureo,2,DPH,7,9,624,135,135,135,46,82,-1,-1
2nd style,dong-tepo no.1,TECHNO,dj nagureo,2,DPA,8,-1,-1,-1,-1,-1,-1,-1,-1,-1
2nd style,dong-tepo no.1,TECHNO,dj nagureo,2,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
2nd style,Electro Tuned(the SubS mix),BIG BEAT,TaQ,2,SPB,1,2,168,125,125,125,46,88,-1,-1
2nd style,Electro Tuned(the SubS mix),BIG BEAT,TaQ,2,SPN,2,4,390,125,125,125,46,88,737,779
2nd style,Electro Tuned(the SubS mix),BIG BEAT,TaQ,2,SPH,3,5,483,125,125,125,46,88,897,964
2nd style,Electro Tuned(the SubS mix),BIG BEAT,TaQ,2,SPA,4,6,537,125,125,125,46,88,1016,1074
2nd style,Electro Tuned(the SubS mix),BIG BEAT,TaQ,2,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
2nd style,Electro Tuned(the SubS mix),BIG BEAT,TaQ,2,DPN,6,6,469,125,125,125,46,88,-1,-1
2nd style,Electro Tuned(the SubS mix),BIG BEAT,TaQ,2,DPH,7,9,569,125,125,125,46,88,-1,-1
2nd style,Electro Tuned(the SubS mix),BIG BEAT,TaQ,2,DPA,8,-1,-1,-1,-1,-1,-1,-1,-1,-1
2nd style,Electro Tuned(the SubS mix),BIG BEAT,TaQ,2,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
2nd style,Get on Beat,HARD BAG,ON,2,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2nd style,Get on Beat,HARD BAG,ON,2,SPN,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
2nd style,Get on Beat,HARD BAG,ON,2,SPH,3,3,239,126,126,126,41,78,-1,-1
2nd style,Get on Beat,HARD BAG,ON,2,SPA,4,4,250,126,126,126,41,78,-1,-1
2nd style,Get on Beat,HARD BAG,ON,2,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
2nd style,Get on Beat,HARD BAG,ON,2,DPN,6,-1,-1,-1,-1,-1,-1,-1,-1,-1
2nd style,Get on Beat,HARD BAG,ON,2,DPH,7,3,253,126,126,126,41,78,-1,-1
2nd style,Get on Beat,HARD BAG,ON,2,DPA,8,4,254,126,126,126,41,78,-1,-1
2nd style,Get on Beat,HARD BAG,ON,2,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
2nd style,Headache,HARD HOUSE,good-cool,2,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2nd style,Headache,HARD HOUSE,good-cool,2,SPN,2,2,276,143,143,143,49,82,-1,-1
2nd style,Headache,HARD HOUSE,good-cool,2,SPH,3,4,336,143,143,143,49,82,-1,-1
2nd style,Headache,HARD HOUSE,good-cool,2,SPA,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
2nd style,Headache,HARD HOUSE,good-cool,2,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
2nd style,Headache,HARD HOUSE,good-cool,2,DPN,6,2,284,143,143,143,49,82,-1,-1
2nd style,Headache,HARD HOUSE,good-cool,2,DPH,7,4,428,143,143,143,49,82,-1,-1
2nd style,Headache,HARD HOUSE,good-cool,2,DPA,8,-1,-1,-1,-1,-1,-1,-1,-1,-1
